Joshua Project People Group Data

PeopleID3,PeopName,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,ROP3,ROP25,ROP25Name,PopulationPGAC,JPScalePGAC,LeastReachedPGAC,FrontierPGAC,CntPGIC,CntUPG,PopulationUPG,CntFPG,PopulationFPG,ROG3Largest,CtryLargest,ROL3PGAC,PrimaryLanguagePGAC,RLG3PGAC,PrimaryReligionPGAC,PercentChristianPGAC,PctChristianRangePGAC,PercentEvangelicalPGAC,PctEvangelicalRangePGAC,PeopleID3General
11728,Ejagham,22,"Sub-Saharan Peoples",140,Benue,102887,302286,Ejagham,240000,5,,,2,0,0,0,0,NI,Nigeria,etu,Ejagham,1,Christianity,85.2040,50-100%,12.0000,10-50%,
18448,Eka,23,"Tibetan-Himalayan Peoples",317,"Tibeto-Burman, other",114048,302287,Eka,3300,1,Y,,1,1,3300,0,0,CH,China,lhu,Lahu,4,"Ethnic Religions",0.8000,0.1-2%,0.7810,0.1-2%,
11729,Ekagi,19,"Pacific Islanders",244,"New Guinea",102888,302288,Ekagi,176000,4,,,1,0,0,0,0,ID,Indonesia,ekg,Ekari,1,Christianity,95.0000,50-100%,9.0000,5-10%,
21577,Ekai,23,"Tibetan-Himalayan Peoples",207,"Kuki-Chin-Mizo (Zo)",118380,302289,Ekai,6600,4,,,1,0,0,0,0,BM,"Myanmar (Burma)",cey,Lawktu,2,Buddhism,3.0000,2-5%,3.0000,2-5%,
11730,Ekajuk,22,"Sub-Saharan Peoples",140,Benue,102889,302290,Ekajuk,90000,4,,,1,0,0,0,0,NI,Nigeria,eka,Ekajuk,1,Christianity,70.0000,50-100%,9.0000,5-10%,
11731,Eket,22,"Sub-Saharan Peoples",140,Benue,102890,302291,Eket,505000,5,,,1,0,0,0,0,NI,Nigeria,eke,Ekit,1,Christianity,94.0000,50-100%,33.0000,10-50%,
11732,Eki,22,"Sub-Saharan Peoples",140,Benue,102891,302292,Eki,12000,4,,,1,0,0,0,0,NI,Nigeria,eki,Eki,1,Christianity,95.0000,50-100%,2.5000,2-5%,
11733,Ekonda,22,"Sub-Saharan Peoples",334,"Bantu, Central-Congo",102892,302294,Ekonda,3656000,5,,,1,0,0,0,0,CG,"Congo, Democratic Republic of",lol,Mongo-Nkundu,1,Christianity,98.5000,50-100%,20.0000,10-50%,
11734,Ekpari,22,"Sub-Saharan Peoples",140,Benue,102893,302295,Ekpari,97000,4,,,1,0,0,0,0,NI,Nigeria,ekr,Yace,4,"Ethnic Religions",44.0000,10-50%,6.0000,5-10%,
11735,Ekpeye,22,"Sub-Saharan Peoples",190,Igbo,102894,302296,Ekpeye,240000,4,,,1,0,0,0,0,NI,Nigeria,ekp,Ekpeye,1,Christianity,91.0000,50-100%,9.0000,5-10%,
11736,"El Hugeirat",22,"Sub-Saharan Peoples",248,"Nuba Mountains",102895,302297,"El Hugeirat",3700,4,,,1,0,0,0,0,SU,Sudan,apd,"Arabic, Sudanese",6,Islam,2.2000,2-5%,2.2000,2-5%,
20203,"El Molo",22,"Sub-Saharan Peoples",245,Nilotic,102896,302298,"El Molo",1200,2,,,1,0,0,0,0,KE,Kenya,saq,Samburu,4,"Ethnic Religions",12.0000,10-50%,2.0000,0.1-2%,
11738,Eleme,22,"Sub-Saharan Peoples",140,Benue,102897,302299,Eleme,125000,4,,,1,0,0,0,0,NI,Nigeria,elm,Eleme,1,Christianity,88.0000,50-100%,8.0000,5-10%,
11739,Elepi,19,"Pacific Islanders",244,"New Guinea",102898,302300,Elepi,600,5,,,1,0,0,0,0,PP,"Papua New Guinea",ele,Elepi,1,Christianity,90.0000,50-100%,19.0000,10-50%,
11741,Eliri,22,"Sub-Saharan Peoples",248,"Nuba Mountains",102900,302302,Eliri,11000,1,Y,,1,1,11000,0,0,SU,Sudan,apd,"Arabic, Sudanese",6,Islam,2.0000,0.1-2%,0.5000,0.1-2%,
11742,Elkei,19,"Pacific Islanders",244,"New Guinea",102901,302303,Elkei,3300,5,,,1,0,0,0,0,PP,"Papua New Guinea",elk,Elkei,1,Christianity,80.0000,50-100%,11.0000,10-50%,
16756,Ellamalawar,21,"South Asian Peoples",412,"South Asia Dalit - other",112005,302036,"Ellamalawar (Devara)",5200,1,Y,Y,1,1,5200,1,5200,IN,India,kan,Kannada,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
11743,Eloyi,22,"Sub-Saharan Peoples",140,Benue,102903,302304,Eloyi,115000,2,,,1,0,0,0,0,NI,Nigeria,afo,Ajiri,4,"Ethnic Religions",6.0000,5-10%,2.0000,0.1-2%,
11745,Elu,19,"Pacific Islanders",244,"New Guinea",102905,302306,Elu,600,5,,,1,0,0,0,0,PP,"Papua New Guinea",elu,Elu,1,Christianity,80.0000,50-100%,17.0000,10-50%,
16757,Eluthassan,21,"South Asian Peoples",442,"South Asia Hindu - other",112006,302384,"Ezhuthachan / Eluthassan",43000,1,Y,Y,1,1,43000,1,43000,IN,India,mal,Malayalam,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
11746,Emae,20,"Southeast Asian Peoples",230,"Miao / Hmong",102907,302307,Emae,700,5,,,1,0,0,0,0,NH,Vanuatu,mmw,Emae,1,Christianity,100.0000,50-100%,46.0000,10-50%,
11747,Emai,22,"Sub-Saharan Peoples",181,Guinean,102908,302308,Emai,333000,5,,,1,0,0,0,0,NI,Nigeria,ema,Emai-Iuleha-Ora,1,Christianity,95.0000,50-100%,45.0000,10-50%,
11748,Eman,22,"Sub-Saharan Peoples",140,Benue,102909,302309,Eman,2100,3,,,1,0,0,0,0,CM,Cameroon,emn,Eman,1,Christianity,62.0000,50-100%,0.3000,0.1-2%,
11749,Embaloh,17,"Malay Peoples",155,Borneo-Kalimantan,102910,302310,Embaloh,16000,4,,,1,0,0,0,0,ID,Indonesia,emb,Embaloh,4,"Ethnic Religions",10.0000,5-10%,4.0000,2-5%,
14017,"Embera, Northern",16,"Latin-Caribbean Americans",290,"South American Indigenous",107442,302311,Embera,47000,5,,,2,0,0,0,0,PM,Panama,emp,"Embera, Northern",1,Christianity,53.6350,50-100%,11.5760,10-50%,
10733,Embera-Baudo,16,"Latin-Caribbean Americans",290,"South American Indigenous",101147,300968,Baudo,6900,1,Y,Y,1,1,6900,1,6900,CO,Colombia,bdc,Embera-Baudo,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,
22642,"Embera-Catio de Alto Andagueda",16,"Latin-Caribbean Americans",290,"South American Indigenous",119595,301606,"Embera-Catio, Katio",9000,1,Y,Y,1,1,9000,1,9000,CO,Colombia,cto,Embera-Catio,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,
11110,"Embera-Catio, Katio",16,"Latin-Caribbean Americans",290,"South American Indigenous",101900,301606,"Embera-Catio, Katio",42000,2,,,1,0,0,0,0,CO,Colombia,cto,Embera-Catio,4,"Ethnic Religions",45.0000,10-50%,1.5000,0.1-2%,
11301,Embera-Chami,16,"Latin-Caribbean Americans",290,"South American Indigenous",101998,301659,Chami,6200,2,,,1,0,0,0,0,CO,Colombia,cmi,Embera-Chami,4,"Ethnic Religions",45.0000,10-50%,1.5000,0.1-2%,
14644,Embera-Saija,16,"Latin-Caribbean Americans",290,"South American Indigenous",108522,302311,Embera,8600,2,,,3,0,0,0,0,CO,Colombia,sja,Epena,4,"Ethnic Religions",41.3260,10-50%,1.4330,0.1-2%,
15168,Embera-Tado,16,"Latin-Caribbean Americans",290,"South American Indigenous",109683,307808,Tado,1200,4,,,1,0,0,0,0,CO,Colombia,tdc,Embera-Tado,4,"Ethnic Religions",40.0000,10-50%,7.0000,5-10%,
11750,Embu,22,"Sub-Saharan Peoples",344,"Bantu, Gikuyu-Kamba",102911,302312,Embu,464000,5,,,1,0,0,0,0,KE,Kenya,ebu,Kiembu,1,Christianity,95.0000,50-100%,48.0000,10-50%,
11751,Emerillon,16,"Latin-Caribbean Americans",290,"South American Indigenous",102912,302313,Emerilon,400,2,,,1,0,0,0,0,FG,"French Guiana",eme,Teko,4,"Ethnic Religions",8.0000,5-10%,0.6000,0.1-2%,
11752,Emerum,19,"Pacific Islanders",244,"New Guinea",102913,302314,Emerum,1800,5,,,1,0,0,0,0,PP,"Papua New Guinea",ena,Apal,1,Christianity,90.0000,50-100%,20.0000,10-50%,
11753,Emilian,12,"Eurasian Peoples",193,Italian,102915,302315,Emilian,2092000,3,,,1,0,0,0,0,IT,Italy,ita,Italian,1,Christianity,82.0000,50-100%,1.1970,0.1-2%,
11754,Emira,19,"Pacific Islanders",244,"New Guinea",102916,302316,Emira,9400,5,,,1,0,0,0,0,PP,"Papua New Guinea",emi,Mussau-Emira,1,Christianity,99.0000,50-100%,30.0000,10-50%,
11755,Emok,16,"Latin-Caribbean Americans",290,"South American Indigenous",102917,302317,Emok,1400,3,,,1,0,0,0,0,PA,Paraguay,spa,Spanish,1,Christianity,80.0000,50-100%,1.0000,0.1-2%,
11756,Emplawas,17,"Malay Peoples",222,Maluku-Central,102918,302318,Emplawas,300,4,,,1,0,0,0,0,ID,Indonesia,abs,"Malay, Ambonese",1,Christianity,55.0000,50-100%,4.0000,2-5%,
11757,Emumu,19,"Pacific Islanders",244,"New Guinea",102919,302319,Emumu,2600,3,,,1,0,0,0,0,ID,Indonesia,enr,Emem,1,Christianity,73.0000,50-100%,2.0000,0.1-2%,
19579,En,20,"Southeast Asian Peoples",295,Tai,115091,302320,En,300,1,Y,,1,1,300,0,0,VM,Vietnam,enc,En,4,"Ethnic Religions",4.0000,2-5%,1.0000,0.1-2%,
19283,Enawene-Nawe,16,"Latin-Caribbean Americans",108,Amazon,114794,302321,Enawenê-Nawê,900,2,,,1,0,0,0,0,BR,Brazil,unk,Enawene-Nawe,4,"Ethnic Religions",20.0000,10-50%,1.0000,0.1-2%,
11758,Ende,17,"Malay Peoples",171,Flores-Sumba-Alor,102920,302322,Ende,134000,4,,,1,0,0,0,0,ID,Indonesia,end,Ende,1,Christianity,60.0000,50-100%,4.9990,2-5%,
16024,"Enets, Yenisei Samoyed",24,"Turkic Peoples",311,Ural-Siberian,111033,308998,Yenisei,200,1,Y,,1,1,200,0,0,RS,Russia,rus,Russian,4,"Ethnic Religions",4.0000,2-5%,0.0000,0-0.1%,
11761,Enga,19,"Pacific Islanders",244,"New Guinea",102924,302326,Enga,432000,5,,,1,0,0,0,0,PP,"Papua New Guinea",enq,Enga,1,Christianity,97.0000,50-100%,23.0000,10-50%,
11762,Engenni,22,"Sub-Saharan Peoples",181,Guinean,102925,302327,Engenni,58000,5,,,1,0,0,0,0,NI,Nigeria,enn,Engenni,1,Christianity,72.0000,50-100%,14.0000,10-50%,
11763,Engganese,17,"Malay Peoples",135,"Batak-Nias of Sumatra",102926,302328,"Engganese (Enggano)",2100,4,,,1,0,0,0,0,ID,Indonesia,eno,Enggano,1,Christianity,75.0000,50-100%,4.0000,2-5%,
19208,"English-Speaking, general",18,"North American Peoples",109,Anglo-American,101861,301607,Caucasian,57300,5,,,8,0,0,0,0,AO,Angola,eng,English,1,Christianity,82.6200,50-100%,22.8250,10-50%,
11142,Enim,17,"Malay Peoples",252,"Ogan of Sumatra",102929,302329,Enim,143000,1,Y,,1,1,143000,0,0,ID,Indonesia,pse,"Malay, Central",6,Islam,1.0000,0.1-2%,0.0070,0-0.1%,
18449,Enipu,23,"Tibetan-Himalayan Peoples",317,"Tibeto-Burman, other",114049,302330,Enipu,21000,1,Y,Y,1,1,21000,1,21000,CH,China,ycl,Lolopo,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,
20698,Enlhet,16,"Latin-Caribbean Americans",179,Guarani,117063,302331,Enlhet,8800,4,,,1,0,0,0,0,PA,Paraguay,enl,Enlhet,4,"Ethnic Religions",25.0000,10-50%,3.0000,2-5%,
21646,Enn,20,"Southeast Asian Peoples",239,Mon-Khmer,118428,302332,Enn,1200,1,Y,,1,1,1200,0,0,BM,"Myanmar (Burma)",prk,"Wa, Parauk",4,"Ethnic Religions",4.2000,2-5%,2.0000,0.1-2%,
11143,Enrekang,17,"Malay Peoples",152,"Bugi-Makassar of Sulawesi",102930,302334,Enrekang,99000,1,Y,Y,1,1,99000,1,99000,ID,Indonesia,ptt,Enrekang,6,Islam,0.0070,0-0.1%,0.0020,0-0.1%,
18450,Enu,23,"Tibetan-Himalayan Peoples",185,Hani,114050,302335,Enu,26000,4,,,1,0,0,0,0,CH,China,enu,Enu,4,"Ethnic Religions",2.9000,2-5%,2.8700,2-5%,
19640,Enwan,22,"Sub-Saharan Peoples",181,Guinean,115092,302336,Enwan,23000,4,,,1,0,0,0,0,NI,Nigeria,env,"Enwan (Nigeria, Edo State)",4,"Ethnic Religions",25.0000,10-50%,7.0000,5-10%,
11144,Enwang,22,"Sub-Saharan Peoples",140,Benue,102931,302337,Enwang,35000,5,,,1,0,0,0,0,NI,Nigeria,enw,"Enwan (Nigeria, Akwa Ibom State)",1,Christianity,96.0000,50-100%,18.0000,10-50%,
20699,Enxet,16,"Latin-Caribbean Americans",179,Guarani,117064,302338,Enxet,2800,2,,,1,0,0,0,0,PA,Paraguay,enx,Enxet,4,"Ethnic Religions",30.0000,10-50%,2.0000,0.1-2%,
11145,Eotile,22,"Sub-Saharan Peoples",181,Guinean,102932,302339,Eotile,9100,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",any,Anyin,1,Christianity,90.0000,50-100%,8.0000,5-10%,
21650,Epera,16,"Latin-Caribbean Americans",290,"South American Indigenous",118430,302340,Epera,580,4,,,2,1,80,1,80,EC,Ecuador,spa,Spanish,4,"Ethnic Religions",6.8440,5-10%,3.4220,2-5%,
11146,Epie,22,"Sub-Saharan Peoples",181,Guinean,102933,302341,Epie,44000,4,,,1,0,0,0,0,NI,Nigeria,epi,Epie,4,"Ethnic Religions",22.0000,10-50%,5.0000,2-5%,
16760,Eravallan,21,"South Asian Peoples",475,"South Asia Tribal - other",112009,302343,"Eravallan / Erawallan",7900,1,Y,,1,1,7900,0,0,IN,India,tam,Tamil,5,Hinduism,0.2310,0.1-2%,,Unknown,
11147,"Ere, Nane",19,"Pacific Islanders",244,"New Guinea",102935,302344,Ere,3800,5,,,1,0,0,0,0,PP,"Papua New Guinea",twp,Ere,1,Christianity,85.0000,50-100%,18.0000,10-50%,
18451,Ergong,23,"Tibetan-Himalayan Peoples",304,Tibetan,114051,302346,Ergong,63000,1,Y,Y,1,1,63000,1,63000,CH,China,ero,Horpa,2,Buddhism,0.0050,0-0.1%,0.0050,0-0.1%,
11149,Erima,19,"Pacific Islanders",244,"New Guinea",102938,302348,Erima,4200,5,,,1,0,0,0,0,PP,"Papua New Guinea",eri,Ogea,1,Christianity,95.0000,50-100%,25.0000,10-50%,
11150,Erokwanas,17,"Malay Peoples",215,Malay,102941,302350,Erokwanas,300,2,,,1,0,0,0,0,ID,Indonesia,erw,Erokwanas,4,"Ethnic Religions",10.0000,5-10%,2.0000,0.1-2%,
11151,Erromangan,19,"Pacific Islanders",315,Vanuatu,102943,302351,Erromangan,3200,5,,,1,0,0,0,0,NH,Vanuatu,erg,Sie,1,Christianity,94.0000,50-100%,44.0000,10-50%,
18452,Ersu,23,"Tibetan-Himalayan Peoples",317,"Tibeto-Burman, other",114052,302352,Ersu,44000,1,Y,Y,1,1,44000,1,44000,CH,China,ers,Ersu,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,
11152,Eruwa,22,"Sub-Saharan Peoples",181,Guinean,102945,302353,Eruwa,2400,4,,,1,0,0,0,0,NI,Nigeria,erh,Eruwa,4,"Ethnic Religions",35.0000,10-50%,5.0000,2-5%,
11153,Esan,22,"Sub-Saharan Peoples",181,Guinean,102947,302355,Esan,743000,4,,,1,0,0,0,0,NI,Nigeria,ish,Esan,1,Christianity,80.0000,50-100%,9.0000,5-10%,
11154,"Ese Ejja",16,"Latin-Caribbean Americans",108,Amazon,102948,302357,"Ese Ejja",3000,5,,,2,0,0,0,0,BL,Bolivia,ese,"Ese Ejja",1,Christianity,51.3380,50-100%,11.5970,10-50%,
11155,Eshira,22,"Sub-Saharan Peoples",347,"Bantu, Northwest",102949,302358,Eshira,74000,5,,,1,0,0,0,0,GB,Gabon,swj,Sira,1,Christianity,90.0000,50-100%,12.0000,10-50%,
10174,Esimbi,22,"Sub-Saharan Peoples",333,"Bantu, Cameroon-Bamileke",100105,300101,"Esimbi (Age)",31400,5,,,2,0,0,0,0,CM,Cameroon,ags,Esimbi,4,"Ethnic Religions",24.9620,10-50%,19.9750,10-50%,
21070,Eskayan,17,"Malay Peoples",168,"Filipino, Tribal",117900,302359,Eskayan,3600,5,,,1,0,0,0,0,RP,Philippines,ceb,Cebuano,1,Christianity,75.0000,50-100%,11.0000,10-50%,
11156,"Eskimo, Creole",18,"North American Peoples",192,Inuit,102951,303217,Inuit,3400,2,,,1,0,0,0,0,US,"United States",eng,English,4,"Ethnic Religions",20.0000,10-50%,0.5000,0.1-2%,
11943,"Eskimo, Greenlander",18,"North American Peoples",192,Inuit,103483,303218,"Inuktitut / Greenlander",51700,4,,,2,0,0,0,0,GL,Greenland,kal,Greenlandic,1,Christianity,96.4250,50-100%,6.1840,5-10%,
14040,"Eskimo, Inupiatun Northwest Alaska",18,"North American Peoples",192,Inuit,107471,303219,"Inupiat / Inupiak",28000,3,,,1,0,0,0,0,US,"United States",esk,"Inupiatun, Northwest Alaska",1,Christianity,70.0000,50-100%,2.0000,0.1-2%,
13976,"Eskimo, North Alaskan",18,"North American Peoples",192,Inuit,107396,303219,"Inupiat / Inupiak",15900,5,,,2,0,0,0,0,CA,Canada,esi,"Inupiatun, North Alaskan",1,Christianity,70.6130,50-100%,19.0710,10-50%,
15084,"Eskimo, Siberian",18,"North American Peoples",192,Inuit,109544,309068,Yupik,5100,2,,,3,1,1700,0,0,US,"United States",ess,"Yupik, Saint Lawrence Island",4,"Ethnic Religions",12.7440,10-50%,1.5800,0.1-2%,
15912,"Eskimo, West-Central Yupik",18,"North American Peoples",192,Inuit,110751,309068,Yupik,27000,2,,,1,0,0,0,0,US,"United States",esu,"Yupik, Central",1,Christianity,50.0000,10-50%,2.0000,0.1-2%,
11157,Estonian,12,"Eurasian Peoples",169,Finno-Ugric,102954,302360,Estonian,1119300,4,,,10,0,0,0,0,EN,Estonia,ekk,"Estonian, Standard",7,Non-Religious,40.8800,10-50%,5.8050,5-10%,
11158,Esuma,22,"Sub-Saharan Peoples",181,Guinean,102955,302362,Esuma,500,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",bci,Baoule,1,Christianity,93.0000,50-100%,7.0000,5-10%,
11159,Etebi,22,"Sub-Saharan Peoples",140,Benue,102956,302363,Etebi,37000,5,,,1,0,0,0,0,NI,Nigeria,etb,Etebi,1,Christianity,96.0000,50-100%,16.0000,10-50%,
11160,Eton,22,"Sub-Saharan Peoples",334,"Bantu, Central-Congo",102961,302364,"Eton (Cameroon)",418000,4,,,1,0,0,0,0,CM,Cameroon,eto,"Eton (Cameroon)",1,Christianity,74.0000,50-100%,4.0000,2-5%,
19166,Eton,19,"Pacific Islanders",315,Vanuatu,115093,302365,"Eton (Vanuatu)",1200,5,,,1,0,0,0,0,NH,Vanuatu,etn,"Eton (Vanuatu)",1,Christianity,95.0000,50-100%,45.0000,10-50%,
11161,Etoro,19,"Pacific Islanders",244,"New Guinea",102962,302366,Etoro,3400,5,,,1,0,0,0,0,PP,"Papua New Guinea",etr,Edolo,1,Christianity,75.0000,50-100%,20.0000,10-50%,
16015,Etsako,22,"Sub-Saharan Peoples",181,Guinean,111021,308990,Yekhee,640000,5,,,1,0,0,0,0,NI,Nigeria,ets,Etsako,1,Christianity,85.0000,50-100%,60.0000,50-100%,
11162,Etulo,22,"Sub-Saharan Peoples",140,Benue,102963,302367,Etulo,26000,4,,,1,0,0,0,0,NI,Nigeria,utr,Etulo,1,Christianity,65.0000,50-100%,4.0000,2-5%,
11164,Eurasian,20,"Southeast Asian Peoples",260,"Southeast Asian, other",102965,302370,Eurasian,1755700,4,,,12,1,123000,0,0,CH,China,cmn,"Chinese, Mandarin",1,Christianity,37.5880,10-50%,6.5010,5-10%,
11165,Euronesian,19,"Pacific Islanders",259,"Pacific Islanders, other",102966,302371,Euronesian,119800,5,,,9,0,0,0,0,NC,"New Caledonia",eng,English,1,Christianity,95.6950,50-100%,19.4900,10-50%,
19215,"European, general",12,"Eurasian Peoples",110,Anglo-Celt,115094,302372,European,259200,4,,,7,0,0,0,0,CA,Canada,eng,English,1,Christianity,67.2560,50-100%,6.2410,5-10%,
11166,Evand,22,"Sub-Saharan Peoples",140,Benue,102968,302373,"Evand (Evant)",21200,5,,,2,0,0,0,0,NI,Nigeria,bzz,Evant,1,Christianity,69.5780,50-100%,11.6830,10-50%,
11167,Even,24,"Turkic Peoples",311,Ural-Siberian,102970,302374,"Even (Lamut)",20000,1,Y,,1,1,20000,0,0,RS,Russia,eve,Even,4,"Ethnic Religions",3.0000,2-5%,0.3190,0.1-2%,
18454,Evenki,24,"Turkic Peoples",107,Altaic,114053,302378,"Ewenki (Evenki)",74000,1,Y,,2,2,74000,0,0,RS,Russia,evn,Evenki,4,"Ethnic Religions",2.7930,2-5%,0.1900,0.1-2%,
20960,Eviya,22,"Sub-Saharan Peoples",347,"Bantu, Northwest",117613,302375,Eviya,600,4,,,1,0,0,0,0,GB,Gabon,gev,Eviya,4,"Ethnic Religions",30.0000,10-50%,5.0000,2-5%,
11168,Ewage-Notu,19,"Pacific Islanders",244,"New Guinea",102973,302376,Ewage-Notu,40000,5,,,1,0,0,0,0,PP,"Papua New Guinea",nou,Ewage-Notu,1,Christianity,99.0000,50-100%,30.0000,10-50%,
11169,Ewe,22,"Sub-Saharan Peoples",181,Guinean,102974,302377,Ewe,6959000,5,,,6,0,0,0,0,GH,Ghana,ewe,Ewe,1,Christianity,90.4930,50-100%,36.6660,10-50%,
18453,Ewenki,24,"Turkic Peoples",107,Altaic,114054,302378,"Ewenki (Evenki)",400,1,Y,Y,1,1,400,1,400,CH,China,evn,Evenki,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,
11170,Ewondo,22,"Sub-Saharan Peoples",334,"Bantu, Central-Congo",102975,302379,Ewondo,2299000,5,,,1,0,0,0,0,CM,Cameroon,ewo,Ewondo,1,Christianity,71.0000,50-100%,21.4960,10-50%,
11171,Extremaduran,12,"Eurasian Peoples",291,Spanish,102976,302380,Extremaduran,1300000,3,,,1,0,0,0,0,SP,Spain,ext,Extremaduran,1,Christianity,83.0000,50-100%,1.0780,0.1-2%,
11172,Ezaa,22,"Sub-Saharan Peoples",190,Igbo,102979,302382,Ezaa,842000,5,,,1,0,0,0,0,NI,Nigeria,eza,Ezaa,1,Christianity,95.0000,50-100%,35.0000,10-50%,
11173,"Fa d'Ambu",22,"Sub-Saharan Peoples",262,"Sub-Saharan African, other",102980,302385,"Fa D'ambu (Annobonese)",9800,4,,,2,0,0,0,0,EK,"Equatorial Guinea",fab,"Fa d'Ambu",4,"Ethnic Religions",30.6320,10-50%,2.9360,2-5%,
11176,Fagani,19,"Pacific Islanders",286,Solomons,102983,302387,Fagani,1800,5,,,1,0,0,0,0,BP,"Solomon Islands",faf,Fagani,1,Christianity,83.0000,50-100%,15.0000,10-50%,
21997,Faifi,13,"Horn of Africa Peoples",164,Ethio-Semitic,119018,302389,Faiti,45000,1,Y,Y,1,1,45000,1,45000,SA,"Saudi Arabia",fif,Faifi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
11177,Faita,19,"Pacific Islanders",244,"New Guinea",102984,302388,Faita,100,5,,,1,0,0,0,0,PP,"Papua New Guinea",faj,Kursav,1,Christianity,97.0000,50-100%,22.0000,10-50%,
11178,Faiwol,19,"Pacific Islanders",244,"New Guinea",102985,302390,Faiwol,13000,5,,,1,0,0,0,0,PP,"Papua New Guinea",fai,Faiwol,1,Christianity,97.0000,50-100%,30.0000,10-50%,
11179,Fala,12,"Eurasian Peoples",291,Spanish,102986,302391,Fala,8800,3,,,1,0,0,0,0,SP,Spain,fax,Fala,1,Christianity,95.0000,50-100%,1.0000,0.1-2%,
11182,"Fali of Jilbu",22,"Sub-Saharan Peoples",158,"Chadic  ",102990,302392,Fali,9300,4,,,2,0,0,0,0,NI,Nigeria,ziz,Zizilivakan,1,Christianity,70.1690,50-100%,4.9660,2-5%,
10632,"Fali, Bana",22,"Sub-Saharan Peoples",158,"Chadic  ",100941,300795,"Fali (Bana)",74000,4,,,2,0,0,0,0,NI,Nigeria,bcw,Bana,4,"Ethnic Religions",8.4900,5-10%,3.4980,2-5%,
13981,"Fali, North",22,"Sub-Saharan Peoples",102,Adamawa-Ubangi,107401,302392,Fali,53000,1,Y,,1,1,53000,0,0,CM,Cameroon,fll,"Fali, North",6,Islam,3.0000,2-5%,2.0000,0.1-2%,
11183,"Fali, South",22,"Sub-Saharan Peoples",158,"Chadic  ",102991,302392,Fali,66000,2,,,1,0,0,0,0,CM,Cameroon,fal,"Fali, South",6,Islam,12.0000,10-50%,1.5000,0.1-2%,
11181,"Fali, Vimtim",22,"Sub-Saharan Peoples",158,"Chadic  ",102988,302392,Fali,38000,4,,,1,0,0,0,0,NI,Nigeria,fli,"Fali Muchella",4,"Ethnic Religions",10.0000,5-10%,3.0000,2-5%,
11184,"Falkland Islanders",12,"Eurasian Peoples",110,Anglo-Celt,102992,302393,"Falkland Islander",2000,4,,,1,0,0,0,0,FK,"Falkland Islands",eng,English,1,Christianity,65.0000,50-100%,9.4540,5-10%,
20477,"Fall Indian, Atsina",18,"North American Peoples",246,"North American Indigenous",102993,302394,"Fall Indian (Atsina)",1800,4,,,1,0,0,0,0,US,"United States",eng,English,1,Christianity,55.0000,50-100%,3.0000,2-5%,
11186,Fam,22,"Sub-Saharan Peoples",140,Benue,102995,302396,Fam,2900,4,,,1,0,0,0,0,NI,Nigeria,fam,Fam,4,"Ethnic Religions",45.0000,10-50%,6.0000,5-10%,
20545,Fanamaket,19,"Pacific Islanders",244,"New Guinea",116863,302397,Fanamaket,2200,5,,,1,0,0,0,0,PP,"Papua New Guinea",bjp,Fanamaket,1,Christianity,90.0000,50-100%,12.0000,10-50%,
20997,Fanbak,19,"Pacific Islanders",315,Vanuatu,117715,302398,Fanbak,200,5,,,1,0,0,0,0,NH,Vanuatu,fnb,Fanbak,1,Christianity,90.0000,50-100%,15.0000,10-50%,
22391,Fanda,22,"Sub-Saharan Peoples",248,"Nuba Mountains",119389,309303,Fanda,21000,1,Y,Y,1,1,21000,1,21000,SU,Sudan,eli,Nding,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19661,"Fang, Benjube Fenga",22,"Sub-Saharan Peoples",140,Benue,115095,302399,"Fang (Cameroon)",5700,4,,,1,0,0,0,0,CM,Cameroon,fak,"Fang (Cameroon)",1,Christianity,61.0000,50-100%,3.0000,2-5%,
11187,"Fang, Pangwe",22,"Sub-Saharan Peoples",334,"Bantu, Central-Congo",102997,302400,"Fang (Equatorial Guinea)",2295900,4,,,5,0,0,0,0,EK,"Equatorial Guinea",fan,"Fang (Equatorial Guinea)",1,Christianity,88.0020,50-100%,6.5230,5-10%,
20756,Fanter,12,"Eurasian Peoples",354,Romani,107481,302402,Fanter,1100,4,,,1,0,0,0,0,NO,Norway,rmg,"Norwegian, Traveller",1,Christianity,90.0000,50-100%,3.0000,2-5%,
11189,Fanya,22,"Sub-Saharan Peoples",180,"Guera-Naba of Chad",102999,302403,Fanya,3800,1,Y,,1,1,3800,0,0,CD,Chad,fni,Fania,6,Islam,0.1100,0.1-2%,0.1000,0-0.1%,
16762,Faqir,21,"South Asian Peoples",462,"South Asia Muslim - other",112012,302404,Faqir,117600,1,Y,Y,3,3,117600,3,117600,IN,India,hin,Hindi,6,Islam,0.0050,0-0.1%,0.0050,0-0.1%,
