Type,PEID,ROP3,PeopleID3,ROG3,Ctry,JPPeopleGroup,JPPopulation,JPIndigenous,JPROL3,JPPrimaryLanguage,JPRLG3,JPPrimaryReligion,JPScale,JPLeastReached,JP%ChristianAdherent,JP%Evangelical,CPPIPeopleGroup, CPPIPopulation ,CPPIROL,CPPIPrimaryLanguage,CPPIPrimaryReligion,CPPIGSEC,CPPIEvangelicalEngagement
1,22598,108176,14478,ID,Indonesia,"Punan Keriau, Kereho-Uheng",700,Y,xke,Kereho,4,Ethnic Religions,1,Y,2.00,0.50,Punan Keriau, 650 ,xke,Kereho,Christianity - Non-Evangelical Protestant,6,Unengaged
1,22599,108177,14479,ID,Indonesia,Punan Merah,300,Y,puf,Punan Merah,4,Ethnic Religions,1,Y,0.00,0.00,Punan Merah, 250 ,puf,Punan Merah,Christianity - Non-Evangelical Protestant,6,Engaged
1,22600,108178,14480,ID,Indonesia,Punan Merap,300,Y,puc,Punan Merap,4,Ethnic Religions,1,Y,2.00,0.50,Punan Merap, 275 ,puc,Punan Merap,Christianity - Non-Evangelical Protestant,6,Unengaged
1,22601,108179,14481,ID,Indonesia,Punan Tubu,3800,Y,puj,Punan Tubu,4,Ethnic Religions,1,Y,4.00,1.50,Punan Tubu," 3,600 ",puj,Punan Tubu,Ethnoreligion - Animism,4,Unengaged
1,23025,108194,14486,ID,Indonesia,Puragi,1100,Y,pru,Puragi,1,Christianity,3,,68.00,2.00,Puragi," 1,000 ",pru,Puragi,Christianity - Evangelical Protestant,6,Unengaged
1,22602,108206,14488,ID,Indonesia,Putoh,11000,Y,put,Putoh,4,Ethnic Religions,2,,10.00,1.00,Putoh," 11,000 ",put,Putoh,Ethnoreligion - Animism,6,Unengaged
1,22531,108290,14517,ID,Indonesia,Rambang,164000,Y,pse,"Malay, Central",6,Islam,1,Y,0.01,0.01,Rambang," 161,000 ",pse,Central Malay,Islam - Sunni,1,Engaged
1,22532,108294,14518,ID,Indonesia,Ranau,70000,Y,ljp,Lampung Api,6,Islam,1,Y,0.05,0.03,Ranau," 92,500 ",ljp,Lampung Api,Islam - Sunni,1,Engaged
1,23027,108306,14522,ID,Indonesia,Rasawa,400,Y,rac,Rasawa,1,Christianity,4,,75.00,4.00,Rasawa, 325 ,rac,Rasawa,Christianity - Evangelical Protestant,6,Engaged
1,22860,108311,14525,ID,Indonesia,"Ratahan, Bentenan",48000,Y,xmm,"Malay, Manado",1,Christianity,4,,90.00,7.00,Ratahan," 46,500 ",xmm,Manado Malay,Christianity - Non-Evangelical Protestant,6,Engaged
1,22533,108327,14529,ID,Indonesia,Rawas,235000,Y,mui,Musi,6,Islam,1,Y,0.00,0.00,Rawas," 232,000 ",mui,Musi,Islam - Sunni,1,Engaged
1,22534,108346,14537,ID,Indonesia,Rejang,406000,Y,rej,Rejang,6,Islam,1,Y,0.04,0.02,Rejang," 388,000 ",rej,Rejang,Islam - Sunni,1,Engaged
1,22769,108350,14540,ID,Indonesia,Rembong,5900,Y,reb,Rembong,1,Christianity,4,,80.00,3.00,Rembong," 5,400 ",reb,Rembong,Islam - Sunni,4,Unengaged
1,23028,108372,14555,ID,Indonesia,Riantana,2200,Y,ran,Riantana,1,Christianity,4,,65.00,3.00,Riantana," 2,200 ",ran,Riantana,Christianity - Evangelical Protestant,6,Unengaged
1,22770,108384,14562,ID,Indonesia,Riung,26000,Y,riu,Riung,6,Islam,2,,10.00,2.00,Riung," 25,500 ",riu,Riung,Islam - Sunni,6,Unengaged
1,22700,108395,14568,ID,Indonesia,Roma,2600,Y,rmm,Roma,1,Christianity,4,,60.00,5.00,Roma," 2,500 ",rmm,Roma,Christianity - Evangelical Protestant,6,Unengaged
1,23029,108408,14575,ID,Indonesia,Roon,4700,Y,rnn,Roon,4,Ethnic Religions,4,,15.00,5.00,Ron," 1,600 ",rnn,Roon,Ethnoreligion - Animism,6,Unengaged
1,22604,108485,14621,ID,Indonesia,Sa'ban,1100,Y,snv,Sa'ban,1,Christianity,4,,70.00,8.00,Saban," 1,100 ",snv,Sa’ban,Ethnoreligion - Animism,6,Engaged
1,22746,108493,14625,ID,Indonesia,"Sabu, Havunese",155000,Y,hvn,Hawu,4,Ethnic Religions,2,,9.00,2.00,Sabu," 151,000 ",hvn,Hawu,Ethnoreligion - Animism,6,Engaged
1,22701,108520,14642,ID,Indonesia,"Sahu, Sau",12000,Y,saj,Sahu,1,Christianity,4,,65.00,5.00,Sahu," 12,000 ",saj,Sahu,Christianity - Evangelical Protestant,6,Engaged
1,22605,108528,14647,ID,Indonesia,Sajau Basap,11000,Y,sjb,Sajau Basap,4,Ethnic Religions,2,,25.00,2.00,Sajau Basap," 11,000 ",sjb,Sajau Basap,Ethnoreligion - Animism,6,Unengaged
1,22680,114386,14659,ID,Indonesia,"Salas, Liambata",100,Y,bnf,Masiwang,1,Christianity,4,,55.00,10.00,Liambata, 80 ,bnf,Masiwang,Christianity - Evangelical Protestant,6,Unengaged
1,22702,108549,14661,ID,Indonesia,"Saleman, Hatue",7600,Y,sau,Saleman,6,Islam,1,Y,5.00,1.00,Saleman," 7,400 ",sau,Saleman,Islam - Sunni,4,Unengaged
1,22804,108557,14664,ID,Indonesia,"Saluan, Coastal",143000,Y,loe,Saluan,6,Islam,2,,20.00,0.20,Saluan Pesisir," 150,000 ",loe,Saluan,Christianity - Evangelical Protestant,6,Unengaged
1,22813,108558,14665,ID,Indonesia,"Saluan, Kahumamaqon",2900,Y,loe,Saluan,6,Islam,2,,15.00,0.10,Saluan Pegunungan," 2,800 ",loe,Saluan,Christianity - Evangelical Protestant,6,Unengaged
1,23031,108567,14670,ID,Indonesia,"Samarkena, Tamaja",700,Y,tmj,Samarokena,1,Christianity,4,,70.00,5.00,Samarkena, 700 ,tmj,Samarokena,Christianity - Evangelical Protestant,6,Unengaged
1,22606,108641,14723,ID,Indonesia,Sanggau-Sekadau,116000,Y,scg,Sanggau,6,Islam,1,Y,3.01,0.06,Sanggau Sekadau," 83,500 ",scg,Sanggau,Islam - Sunni,1,Engaged
1,22862,108643,14725,ID,Indonesia,"Sangir, Great Sangir",290000,Y,sxn,Sangir,1,Christianity,5,,60.00,12.00,Sangirese," 120,000 ",sxn,Sangir,Christianity - Non-Evangelical Protestant,5,Engaged
1,22866,114388,18748,ID,Indonesia,"Sangir, Siau",83000,Y,sxn,Sangir,1,Christianity,4,,55.00,8.20,Siau Sangirese," 81,000 ",sxn,Sangir,Christianity - Non-Evangelical Protestant,5,Unengaged
1,22872,109700,15180,ID,Indonesia,"Sangir, Tagulandang",19000,Y,sxn,Sangir,1,Christianity,5,,60.00,12.00,Tagulandang," 18,000 ",sxn,Sangir,Islam - Sunni,6,Unengaged
1,22704,108695,14755,ID,Indonesia,Saparua,17000,Y,spr,Saparua,1,Christianity,5,,70.00,15.00,Saparua," 7,700 ",abs,Ambonese Malay,Christianity - Evangelical Protestant,6,Unengaged
1,22607,108707,14759,ID,Indonesia,Sara,5200,Y,sre,"Bakati', Sara",4,Ethnic Religions,4,,30.00,6.00,Sara," 5,100 ",sre,Sara Bakati’,Ethnoreligion - Animism,6,Engaged
1,22863,108732,14773,ID,Indonesia,Sarudu,6200,Y,sdu,Sarudu,6,Islam,1,Y,0.50,0.20,Sarudu," 6,100 ",sdu,Sarudu,Islam - Sunni,5,Unengaged
1,22772,108736,14776,ID,Indonesia,Sasak,3425000,Y,sas,Sasak,6,Islam,1,Y,0.02,0.02,Sasak," 3,840,000 ",sas,Sasak,Islam - Sunni,2,Engaged
1,23034,108738,14778,ID,Indonesia,Sasawa,400,Y,kwe,Kwerba,1,Christianity,4,,70.00,3.00,Sasawa, 400 ,kwe,Kwerba,Christianity - Evangelical Protestant,6,Unengaged
1,23035,108754,14787,ID,Indonesia,Sauri,200,Y,srt,Sauri,1,Christianity,4,,70.00,3.00,Sauri, 175 ,srt,Sauri,Christianity - Evangelical Protestant,6,Unengaged
1,23036,108756,14788,ID,Indonesia,Sause,400,Y,sao,Sause,1,Christianity,4,,75.00,7.00,Sause, 425 ,sao,Sause,Christianity - Evangelical Protestant,6,Engaged
1,22705,108759,14791,ID,Indonesia,Sawai,17000,Y,szw,Sawai,6,Islam,2,,12.00,1.17,Sawai," 12,000 ",szw,Sawai,Islam - Sunni,5,Engaged
1,23037,108760,14792,ID,Indonesia,Saweru,400,Y,swr,Saweru,1,Christianity,4,,65.00,4.00,Saweru, 450 ,swr,Saweru,Christianity - Evangelical Protestant,6,Unengaged
1,23038,114804,18881,ID,Indonesia,Sawuy,5200,Y,saw,Sawi,1,Christianity,4,,85.00,5.00,Sawuy," 5,100 ",ind,Indonesian,Christianity - Evangelical Protestant,6,Engaged
1,22608,103933,12167,ID,Indonesia,"Sea Dayak, Iban",20000,N,iba,Iban,1,Christianity,4,,55.00,4.00,Iban," 20,000 ",iba,Iban,Christianity - Evangelical Protestant,6,Engaged
1,22876,108787,14812,ID,Indonesia,"Sedoa, Tawaelia",1100,Y,tvw,Sedoa,1,Christianity,4,,45.00,4.00,Tawaelia," 1,100 ",tvw,Sedoa,Christianity - Evangelical Protestant,6,Unengaged
1,22609,108790,14815,ID,Indonesia,Segai,3700,Y,sge,Segai,4,Ethnic Religions,4,,5.00,3.00,Segai," 3,600 ",sge,Segai,Ethnoreligion - Animism,4,Unengaged
1,23039,108792,14817,ID,Indonesia,Seget,5700,Y,sbg,Moi Lemas,1,Christianity,3,,62.00,2.00,Seget," 1,900 ",sbg,Moi Lemas,Christianity - Evangelical Protestant,6,Unengaged
1,22657,108795,14819,ID,Indonesia,Seit Kaitetu,14000,Y,hik,Seit-Kaitetu,6,Islam,1,Y,0.00,0.00,Seit-Kaitetu," 16,500 ",hik,Seit-Kaitetu,Islam - Sunni,0,Unengaged
1,23040,108798,14822,ID,Indonesia,Sekar,2700,Y,skz,Sekar,1,Christianity,4,,90.00,5.00,Sekar, 900 ,skz,Sekar,Christianity - Evangelical Protestant,6,Unengaged
1,22864,108802,14825,ID,Indonesia,"Seko Padang, Wono",8200,Y,skx,Seko Padang,1,Christianity,4,,85.00,5.00,Seko Padang," 8,000 ",skx,Seko Padang,Christianity - Evangelical Protestant,6,Engaged
1,22865,108803,14826,ID,Indonesia,"Seko Tengah, Pewanean",3600,Y,sko,Seko Tengah,1,Christianity,4,,80.00,3.00,Seko Tengah," 3,500 ",sko,Seko Tengah,Christianity - Evangelical Protestant,6,Unengaged
1,22706,108808,14830,ID,Indonesia,Selaru,11000,Y,slu,Selaru,1,Christianity,4,,90.00,5.00,Selaru," 10,500 ",slu,Selaru,Christianity - Evangelical Protestant,6,Engaged
1,22861,108810,14831,ID,Indonesia,Selayar,134000,Y,sly,Selayar,6,Islam,1,Y,2.00,0.24,Selayar," 171,000 ",sly,Selayar,Islam - Sunni,1,Engaged
1,22707,108816,14836,ID,Indonesia,Seluwasan,3500,Y,sws,Seluwasan,1,Christianity,4,,80.00,4.00,Selvasa," 5,200 ",sws,Seluwasan,Christianity - Evangelical Protestant,6,Unengaged
1,22612,108819,14838,ID,Indonesia,Semandang,103000,Y,sdq,Semandang,4,Ethnic Religions,5,,30.00,12.00,Semandang," 54,500 ",sdq,Semandang,Ethnoreligion,6,Engaged
1,22535,108825,14843,ID,Indonesia,Semendo,263000,Y,pse,"Malay, Central",6,Islam,1,Y,0.02,0.00,Semendo," 162,000 ",pse,Central Malay,Islam - Sunni,1,Engaged
1,23042,108826,14844,ID,Indonesia,"Semimi, Etna Bay",1500,Y,etz,Semimi,1,Christianity,4,,65.00,5.00,Semimi," 1,500 ",etz,Semimi,Christianity - Evangelical Protestant,6,Unengaged
1,23043,108830,14847,ID,Indonesia,Sempan,1700,Y,xse,Sempan,1,Christianity,3,,64.00,2.00,Sempan," 1,600 ",xse,Sempan,Christianity - Evangelical Protestant,6,Engaged
1,23044,108840,14853,ID,Indonesia,Senggi,800,Y,snu,Viid,1,Christianity,3,,68.00,2.00,Senggi, 275 ,ind,Indonesian,Christianity - Evangelical Protestant,6,Unengaged
1,23045,108846,14856,ID,Indonesia,"Sentani, Buyaka",124000,Y,set,Sentani,4,Ethnic Religions,2,,20.00,2.00,Sentani," 41,500 ",set,Sentani,Ethnoreligion - Animism,6,Engaged
1,22536,108855,14863,ID,Indonesia,Serawai,339000,Y,pse,"Malay, Central",6,Islam,1,Y,3.00,0.63,Serawai," 321,000 ",pse,Central Malay,Islam - Sunni,1,Engaged
1,22708,108866,14870,ID,Indonesia,Serili,600,Y,sve,Serili,1,Christianity,4,,90.00,8.00,Serili, 600 ,abs,Ambonese Malay,Christianity - Evangelical Protestant,6,Unengaged
1,22709,108870,14871,ID,Indonesia,Serua,3100,Y,abs,"Malay, Ambonese",1,Christianity,4,,58.00,10.00,Serua," 8,900 ",abs,Ambonese Malay,Christianity - Non-Evangelical Protestant,6,Engaged
1,23046,108872,14873,ID,Indonesia,Serui-Laut,4800,Y,seu,Serui-Laut,1,Christianity,4,,95.00,5.00,Serui-Laut," 1,600 ",seu,Serui-Laut,Christianity - Evangelical Protestant,6,Unengaged
1,47129,108975,14928,ID,Indonesia,"Siagha-Yenimu, Oser",4900,Y,awy,"Awyu, Edera",4,Ethnic Religions,4,,30.00,5.00,Siagha-Yenimu," 4,400 ",awy,Edera Awyu,Christianity - Evangelical Protestant,6,Unengaged
1,22591,108981,14933,ID,Indonesia,Siang,19000,Y,sya,Siang,4,Ethnic Religions,1,Y,5.00,0.20,Siang," 109,000 ",sya,Siang,Ethnoreligion - Animism,5,Engaged
1,22773,108998,14173,ID,Indonesia,Sikkanese,259000,Y,ski,Sika,1,Christianity,5,,100.00,17.00,Sikka," 265,000 ",ski,Sika,Christianity - Roman Catholicism,1,Unengaged
1,22537,108996,14171,ID,Indonesia,Sikule,29000,Y,skh,Sikule,6,Islam,1,Y,0.00,0.00,Sikule," 32,500 ",skh,Sikule,Islam - Sunni,1,Engaged
1,22538,109018,14184,ID,Indonesia,Simeulue,46000,Y,smr,Simeulue,6,Islam,1,Y,0.01,0.01,Simeulue," 55,500 ",smr,Simeulue,Islam - Sunni,1,Engaged
1,22774,109367,14968,ID,Indonesia,So'a,15000,Y,ssq,So'a,1,Christianity,4,,97.00,3.00,So'a," 14,500 ",ssq,So’a,Christianity - Roman Catholicism,1,Unengaged
1,23048,109368,14969,ID,Indonesia,"Sobei, Biga",2500,Y,sob,Sobei,1,Christianity,4,,95.00,5.00,Sobei," 3,000 ",sob,Sobei,Christianity - Evangelical Protestant,6,Engaged
1,23049,109391,14982,ID,Indonesia,Somahai,2700,Y,mqf,Momuna,1,Christianity,4,,70.00,4.00,Somahai," 2,700 ",mqf,Momuna,Christianity - Evangelical Protestant,6,Engaged
1,23053,109532,15076,ID,Indonesia,"Sowanda, Wanja",300,Y,sow,Sowanda,1,Christianity,4,,80.00,10.00,Sowanda, 250 ,sow,Sowanda,Christianity - Evangelical Protestant,6,Unengaged
1,23054,109588,15111,ID,Indonesia,"Sukubatong, Kimki",600,Y,sbt,Kimki,1,Christianity,4,,65.00,3.00,Sukubatong, 550 ,sbt,Kimki,Christianity - Evangelical Protestant,6,Engaged
1,22703,108631,14718,ID,Indonesia,Sula,93000,Y,szn,Sula,6,Islam,1,Y,0.00,0.00,Sula," 88,000 ",szn,Sula,Islam - Sunni,1,Unengaged
1,22744,114440,18768,ID,Indonesia,Sumba,285000,Y,xbr,Kambera,1,Christianity,5,,98.00,25.00,Sumba Timur," 282,000 ",xbr,Kambera,Christianity - Evangelical Protestant,6,Engaged
1,22776,109602,15119,ID,Indonesia,Sumbawa,467000,Y,smw,Sumbawa,6,Islam,1,Y,0.03,0.03,Semawa," 463,000 ",smw,Sumbawa,Islam - Sunni,1,Engaged
1,22435,109604,15121,ID,Indonesia,Sunda,38974000,Y,sun,Sunda,6,Islam,1,Y,0.49,0.06,Sunda," 46,230,000 ",sun,Sunda,Islam - Sunni,2,Engaged
1,22716,109670,15157,ID,Indonesia,Tabaru,23000,Y,tby,Tabaru,1,Christianity,4,,70.00,5.00,Tabaru," 22,500 ",tby,Tabaru,Christianity - Evangelical Protestant,6,Engaged
1,22783,100456,10399,ID,Indonesia,Tabulahan,10000,Y,atq,Aralle-Tabulahan,1,Christianity,4,,65.00,3.00,Aralle-Tabulahan," 20,500 ",atq,Aralle-Tabulahan,Islam - Sunni,6,Engaged
1,23055,109725,15196,ID,Indonesia,Taikat,3400,Y,aos,Taikat,1,Christianity,3,,67.00,2.00,Taikat," 1,100 ",aos,Taikat,Christianity - Evangelical Protestant,6,Unengaged
1,22855,109731,15200,ID,Indonesia,"Taje, Petapa",500,Y,ind,Indonesian,6,Islam,1,Y,0.00,0.00,Petapa, 475 ,ind,Indonesian,Islam - Sunni,1,Engaged
1,22871,109682,15167,ID,Indonesia,"Tajio, Kasimbar",12000,Y,tdj,Tajio,6,Islam,2,,12.00,2.00,Tajio," 16,000 ",tdj,Tajio,Islam - Sunni,1,Unengaged
1,22873,109753,15213,ID,Indonesia,Talaud,112000,Y,tld,Talaud,1,Christianity,4,,60.00,8.00,Talaud," 110,000 ",tld,Talaud,Christianity - Non-Evangelical Protestant,6,Engaged
1,22717,109757,15215,ID,Indonesia,Taliabo-Mangei,9400,Y,tlv,Taliabu,1,Christianity,4,,62.00,7.50,Taliabo," 5,900 ",tlv,Taliabu,Christianity - Evangelical Protestant,6,Unengaged
1,22875,109764,15219,ID,Indonesia,Taloki,600,Y,tlk,Taloki,6,Islam,1,Y,0.00,0.00,Taluki, 600 ,ind,Indonesian,Islam - Sunni,1,Engaged
1,22874,109762,15218,ID,Indonesia,Talondo,1400,Y,tln,Talondo',1,Christianity,4,,70.00,3.00,Talondo," 1,300 ",tln,Talondo’,Christianity - Evangelical Protestant,6,Unengaged
1,23056,109771,15222,ID,Indonesia,"Tamagario, Buru",5800,Y,tcg,Tamagario,1,Christianity,4,,75.00,6.00,Tamagario," 5,700 ",tcg,Tamagario,Christianity - Evangelical Protestant,6,Unengaged
1,22542,109774,15225,ID,Indonesia,Tamiang,47000,Y,zlm,Malay,6,Islam,1,Y,0.00,0.00,Tamiang," 44,000 ",zlm,Malay,Islam - Sunni,1,Engaged
1,22718,109792,15235,ID,Indonesia,"Tamilouw, Sepa",4100,Y,spb,Sepa (Indonesia),6,Islam,4,,10.00,3.00,Tamilouw," 4,000 ",spb,Sepa (Indonesia),Islam - Sunni,5,Unengaged
1,23058,109803,15243,ID,Indonesia,"Tanahmerah, Sumeri",2900,Y,tcm,Tanahmerah,1,Christianity,4,,70.00,3.00,Tanahmerah," 1,000 ",tcm,Tanahmerah,Christianity - Evangelical Protestant,6,Unengaged
1,22777,109817,15250,ID,Indonesia,Tanglapui,7000,Y,tpg,Kula,1,Christianity,4,,55.00,8.00,Tanglapui," 6,900 ",tpg,Kula,Christianity - Non-Evangelical Protestant,4,Unengaged
1,23060,109839,15261,ID,Indonesia,"Taori-Kei, Kaiy",300,Y,tcq,Kaiy,1,Christianity,4,,64.00,3.00,Taori-Kei, 300 ,tcq,Kaiy,Christianity - Evangelical Protestant,6,Engaged
1,23061,109840,15262,ID,Indonesia,"Taori-So, Doutai",500,Y,tds,Doutai,1,Christianity,4,,70.00,6.00,Taori-So, 475 ,tds,Doutai,Christianity - Evangelical Protestant,6,Engaged
1,22645,109852,15269,ID,Indonesia,"Tarangan, East",7100,Y,tre,"Tarangan, East",1,Christianity,4,,60.00,3.00,Trangan Timur," 7,000 ",tre,East Tarangan,Christianity - Evangelical Protestant,6,Unengaged
1,22736,109853,15270,ID,Indonesia,"Tarangan, West",9100,Y,txn,"Tarangan, West",1,Christianity,4,,65.00,3.00,Trangan Barat," 9,000 ",txn,West Tarangan,Christianity - Evangelical Protestant,6,Engaged
1,23062,109864,15275,ID,Indonesia,Tarpia,2300,Y,tpf,Tarpia,1,Christianity,4,,90.00,4.00,Tarpia, 700 ,ind,Indonesian,Christianity - Evangelical Protestant,6,Unengaged
1,23064,109887,15292,ID,Indonesia,"Taurap, Burmeso",300,Y,bzu,Burmeso,1,Christianity,4,,60.00,5.00,Taurap, 325 ,bzu,Burmeso,Christianity - Evangelical Protestant,6,Engaged
1,23065,109889,15293,ID,Indonesia,Tause,500,Y,tad,Tause,1,Christianity,4,,55.00,4.00,Tause, 500 ,tad,Tause,Christianity - Evangelical Protestant,6,Engaged
1,23066,109902,15303,ID,Indonesia,"Taworta, Dabra",400,Y,tbp,Taburta,1,Christianity,3,,65.00,2.00,Taworta, 325 ,tbp,Diebroud,Christianity - Evangelical Protestant,6,Engaged
1,23067,109918,15317,ID,Indonesia,Tefaro,100,Y,tfo,Tefaro,1,Christianity,4,,60.00,3.00,Tefaro, 175 ,tfo,Tefaro,Christianity - Evangelical Protestant,6,Unengaged
1,23068,109919,15318,ID,Indonesia,Tehit,38000,Y,kps,Tehit,1,Christianity,4,,70.00,4.00,Tehit," 13,500 ",kps,Tehit,Christianity - Evangelical Protestant,6,Unengaged
1,22719,109926,15321,ID,Indonesia,Tela-Masbuar,1400,Y,tvm,Tela-Masbuar,1,Christianity,3,,60.00,0.20,Tela-Masbuar," 1,200 ",tvm,Tela-Masbuar,Christianity - Evangelical Protestant,6,Unengaged
1,22711,109931,15325,ID,Indonesia,"Teluti, Silen",27000,Y,tlt,Sou Nama,6,Islam,2,,8.00,1.00,Teluti," 26,000 ",tlt,Sou Nama,Islam - Sunni,5,Unengaged
1,22431,109949,15341,ID,Indonesia,Tengger,93000,Y,tes,Tengger,5,Hinduism,1,Y,1.00,0.57,Tengger," 88,500 ",tes,Tengger,Hinduism,1,Engaged
1,22720,109953,15345,ID,Indonesia,Teor,1800,Y,tev,Teor,6,Islam,2,,10.00,2.00,Teor," 1,800 ",tev,Teor,Islam - Sunni,5,Unengaged
1,23069,109956,15347,ID,Indonesia,"Tepera, Tanahmerah",17000,Y,tnm,Tabla,1,Christianity,4,,65.00,3.00,Tepera," 5,700 ",ind,Indonesian,Christianity - Evangelical Protestant,6,Engaged
1,22771,108420,14579,ID,Indonesia,"Termanu, Rotti",39000,Y,twu,Termanu,1,Christianity,4,,80.00,6.00,Rotinese," 39,000 ",twu,Termanu,Christianity - Non-Evangelical Protestant,6,Engaged
1,22721,109972,15447,ID,Indonesia,Ternate,70000,Y,tft,Ternate,6,Islam,1,Y,0.03,0.03,Ternate," 76,000 ",tft,Ternate,Islam - Sunni,1,Engaged
1,47016,109979,15450,ID,Indonesia,Tetun,462000,Y,tet,Tetun,1,Christianity,5,,96.00,12.00,Tetum," 56,000 ",tdt,Tetun Dili,Christianity - Roman Catholicism,1,Engaged
1,22722,109981,15452,ID,Indonesia,Te'un,1900,Y,abs,"Malay, Ambonese",1,Christianity,4,,60.00,4.00,Teun," 7,800 ",abs,Ambonese Malay,Christianity - Non-Evangelical Protestant,6,Engaged
1,22778,109984,15455,ID,Indonesia,"Tewa, Lebang",4700,Y,twe,Teiwa,4,Ethnic Religions,4,,15.00,3.00,Tewa," 4,700 ",twe,Teiwa,Ethnoreligion - Animism,6,Unengaged
1,22723,110043,15474,ID,Indonesia,Tidore,54000,Y,tvo,Tidore,6,Islam,1,Y,2.00,0.06,Tidorese," 47,000 ",tvo,Tidore,Islam - Sunni,1,Engaged
1,22779,110066,15493,ID,Indonesia,"Timorese, Atoni",832000,Y,aoz,Uab Meto,1,Christianity,5,,95.00,15.00,Timorese," 960,000 ",aoz,Uab Meto,Christianity - Non-Evangelical Protestant,6,Engaged
1,22877,110110,15518,ID,Indonesia,Tobada,15000,Y,bhz,Bada,1,Christianity,4,,65.00,5.00,Tobada," 15,000 ",bhz,Bada,Christianity - Evangelical Protestant,6,Unengaged
1,22724,110114,15521,ID,Indonesia,Tobelo,37000,Y,tlb,Tobelo,1,Christianity,4,,51.00,5.00,Tobelo," 36,500 ",tlb,Tobelo,Christianity - Evangelical Protestant,6,Engaged
1,23070,110122,15527,ID,Indonesia,Tofanma,300,Y,tlg,Tofanma,1,Christianity,4,,76.00,5.00,Tofanma, 275 ,tlg,Tofanma,Christianity - Evangelical Protestant,6,Engaged
1,22959,105212,15537,ID,Indonesia,Tokuni,500,Y,opk,Kopkaka,1,Christianity,4,,65.00,6.00,Kopkaka, 550 ,opk,Kopkaka,Christianity - Evangelical Protestant,6,Unengaged
1,22833,110137,15540,ID,Indonesia,Tolaki,165000,Y,lbw,Tolaki,6,Islam,1,Y,2.00,0.98,Tolaki," 259,000 ",lbw,Tolaki,Islam - Sunni,1,Engaged
1,22843,101465,10860,ID,Indonesia,"Tolaki, Mekongga",77000,Y,lbw,Tolaki,6,Islam,1,Y,3.00,1.00,Mekongka," 75,500 ",lbw,Tolaki,Islam - Sunni,4,Unengaged
1,22878,110139,15542,ID,Indonesia,Toli-Toli,24000,Y,txe,Totoli,6,Islam,1,Y,0.06,0.04,Toli-Toli," 33,000 ",txe,Totoli,Islam - Sunni,4,Engaged
1,22880,110146,15548,ID,Indonesia,Tombelala,7400,Y,ttp,Tombelala,6,Islam,1,Y,0.00,0.00,Tombelala," 1,500 ",ttp,Tombelala,Islam - Sunni,1,Engaged
1,22881,110147,15549,ID,Indonesia,Tombulu Menadonese,112000,Y,tom,Tombulu,1,Christianity,4,,98.00,8.00,Tombulu," 109,000 ",tom,Tombulu,Christianity - Non-Evangelical Protestant,6,Engaged
1,22882,110149,15550,ID,Indonesia,Tomini,32000,Y,txm,Tomini,6,Islam,1,Y,0.00,0.00,Tomini," 40,000 ",txm,Tomini,Islam - Sunni,1,Unengaged
1,22883,110151,15552,ID,Indonesia,"Tondanou, Tolour",123000,Y,tdn,Tondano,1,Christianity,5,,98.00,22.00,Tondano," 173,000 ",xmm,Manado Malay,Christianity - Non-Evangelical Protestant,6,Engaged
1,22884,110160,15557,ID,Indonesia,Tonsawang,37000,Y,tnw,Tonsawang,1,Christianity,5,,98.00,16.00,Tonsawang," 36,000 ",tnw,Tonsawang,Christianity - Non-Evangelical Protestant,6,Engaged
1,22885,110161,15558,ID,Indonesia,Tonsea,149000,Y,txs,Tonsea,1,Christianity,5,,97.00,22.22,Tonsea," 145,000 ",txs,Tonsea,Christianity - Non-Evangelical Protestant,6,Engaged
1,22887,110165,15562,ID,Indonesia,Topoiyo,2600,Y,toy,Topoiyo,6,Islam,1,Y,0.00,0.00,Topoiyo," 3,200 ",ind,Indonesian,Islam - Sunni,1,Engaged
1,22869,110169,15565,ID,Indonesia,"Toraja-Sa'dan, South Toraja",997000,Y,sda,Toraja-Sa'dan,1,Christianity,4,,75.00,10.00,Toraja Sa'dan," 747,000 ",sda,Toraja-Sa’dan,Christianity - Evangelical Protestant,6,Unengaged
1,22886,110162,15559,ID,Indonesia,Tountemboan,233000,Y,tnt,Tontemboan,1,Christianity,5,,98.00,20.00,Tontemboa," 227,000 ",tnt,Tontemboan,Christianity - Non-Evangelical Protestant,6,Engaged
1,23071,110186,15574,ID,Indonesia,Towei,200,Y,ttn,Towei,1,Christianity,4,,70.00,3.00,Towei, 225 ,ind,Indonesian,Christianity - Evangelical Protestant,6,Unengaged
1,22725,110245,15617,ID,Indonesia,Tugun,1900,Y,tzn,Tugun,4,Ethnic Religions,4,,20.00,5.00,Tugun," 1,800 ",tzn,Tugun,Ethnoreligion - Animism,6,Unengaged
1,22726,110246,15618,ID,Indonesia,"Tugutil, Teluk Lili",3500,Y,tuj,Tugutil,4,Ethnic Religions,2,,8.00,2.00,Tugutil," 3,400 ",tuj,Tugutil,Ethnoreligion - Animism,5,Engaged
1,22727,110262,15625,ID,Indonesia,"Tulehu, Northeast Ambonese",31000,Y,tlu,Tulehu,6,Islam,4,,30.00,3.00,Tulehu," 30,500 ",tlu,Tulehu,Islam - Sunni,6,Unengaged
1,23072,110269,15631,ID,Indonesia,"Tumawo, Sko",2500,Y,skv,Skou,1,Christianity,4,,68.00,7.00,Tumawo, 650 ,skv,Skou,Christianity - Evangelical Protestant,6,Unengaged
